"BehaviorSpace results (NetLogo 6.2.2)"
"Stag_hunt_resorting_procedures_v05.nlogo"
"Empirical experiment"
"08/07/2022 20:44:28:427 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-5","5","-5","5"
,"5","0","61","52","13","0","62","52","9","0","71","71","27","6","47","29","23","4","58","50","20","7","57","43","10","0","63","52","12","0","59","48","11","0","69","66","15","0","52","38","5","0","66","59","12","0","61","52","9","0","63","59","5","0","67","61","1","0","65","57","12","0","63","58","17","3","46","27","12","0","50","38","11","1","62","55","10","0","67","63","10","0","66","60","14","0","59","50","17","2","57","46","12","0","70","66","10","0","54","41","14","0","51","39","17","4","47","34","10","0","56","47","10","0","65","55","15","4","58","51","12","0","58","52","15","0","58","51","9","0","64","50",,,,,"3","0","66","60","15","3","56","46","11","0","56","43","13","0","55","43",,,,,"16","0","55","41","17","2","61","52","12","0","56","44","24","7","60","52","11","0","61","54","21","4","39","16","21","3","55","40","15","0","61","52","22","1","54","42","13","0","59","46","19","0","63","57","23","3","50","36","8","0","56","49","15","0","53","38","11","0","61","56","16","0","58","44","19","1","50","34","8","0","61","51","6","0","64","54","15","0","50","39","13","0","58","44","29","9","56","41","18","5","64","59","14","0","65","61","13","0","58","48","11","0","60","51","12","0","51","34","25","9","53","41","12","3","57","49","9","0","54","47","4","0","70","63",,,,,"17","3","48","34","13","0","60","49","5","0","62","52","17","0","60","53","12","0","59","46","12","0","58","50","7","0","65","61","24","2","65","60","24","3","51","36","13","0","59","45","14","0","49","36","6","0","68","65","13","0","59","52","21","2","55","45","8","0","64","55","22","0","49","31","13","2","63","57","11","1","64","57","7","0","61","53","21","2","49","36","11","0","65","57","14","1","52","41","17","3","56","42","21","2","48","32","7","0","62","54","7","0","71","66","15","1","53","39","6","0","70","63","9","0","63","60"
,"6","0","60","50","10","0","65","55","4","0","76","73","27","11","47","27","15","0","66","58","16","0","61","54","15","2","58","46","15","0","56","45","12","0","68","64","11","0","56","48","7","0","64","58","8","0","65","58","9","0","63","59","9","0","63","60","3","0","63","58","13","2","62","56","10","0","53","43","13","0","49","29","11","0","62","54","9","0","68","62","12","0","64","55","9","0","64","55","12","0","62","57","14","0","68","65","11","0","53","44","14","1","51","35","13","3","51","36","9","0","57","43","10","0","65","56","18","4","55","43","13","0","57","46","16","0","57","46","7","0","66","59",,,,,"6","0","63","56","13","0","58","50","9","0","58","47","10","0","58","45",,,,,"18","1","53","41","18","2","60","47","11","0","57","50","19","2","65","56","8","0","64","52","15","0","45","25","9","0","67","63","9","0","67","62","20","6","56","45","7","1","65","58","17","0","65","62","25","6","48","32","8","0","56","41","14","0","54","43","10","0","62","52","12","0","62","54","16","0","53","41","5","0","64","54","3","0","67","65","17","0","48","30","16","2","55","43","30","8","55","43","18","1","64","56","15","3","64","56","13","0","58","49","7","0","64","58","14","0","49","32","32","13","46","29","17","3","52","40","7","0","56","45","6","0","68","65",,,,,"15","2","50","34","11","0","62","55","8","1","59","46","14","0","63","55","9","0","62","58","14","1","56","42","6","0","66","62","18","0","71","67","18","1","57","50","13","0","59","51","14","2","49","40","5","0","69","68","10","0","62","55","27","10","49","36","9","0","63","58","17","3","54","45","13","1","63","57","12","0","63","53","10","0","58","47","17","1","53","40","4","0","72","67","12","0","54","46","19","0","54","40","16","0","53","42","8","1","61","57","12","0","66","59","12","0","56","49","5","0","71","64","9","0","63","57"
,"4","0","62","51","8","0","67","66","4","0","76","74","22","2","52","42","16","0","65","59","14","0","63","55","10","0","63","50","13","0","58","46","12","0","68","63","12","0","55","46","4","0","67","60","9","0","64","56","8","0","64","58","6","0","66","59","5","0","61","53","17","0","58","48","7","1","56","46","12","0","50","40","10","0","63","56","6","0","71","67","14","1","62","47","11","0","62","51","19","2","55","44","13","2","69","67","11","0","53","42","19","0","46","34","12","0","52","41","11","0","55","45","6","0","69","62","19","2","54","44","14","1","56","46","16","0","57","48","15","0","58","47",,,,,"1","0","68","65","16","0","55","44","10","0","57","44","12","0","56","44",,,,,"17","1","54","45","17","0","61","53","14","0","54","42","19","3","65","61","12","0","60","53","10","0","50","38","16","0","60","52","15","0","61","48","16","0","60","52","9","0","63","56","19","0","63","60","23","3","50","39","9","0","55","46","13","3","55","45","15","0","57","48","19","2","55","43","16","2","53","40","7","0","62","52","3","0","67","59","15","0","50","35","11","0","60","50","31","10","54","42","18","1","64","59","18","2","61","53","13","1","58","50","9","1","62","50","12","0","51","38","27","10","51","36","8","0","61","55","13","0","50","32","5","0","69","62",,,,,"12","0","53","41","9","0","64","60","8","0","59","48","13","0","64","54","8","0","63","57","9","0","61","55","8","0","64","60","21","4","68","65","14","0","61","58","9","2","63","50","17","1","46","33","10","0","64","55","11","0","61","56","26","10","50","37","8","0","64","59","14","0","57","44","13","1","63","59","15","4","60","52","7","0","61","53","16","0","54","44","6","0","70","67","15","3","51","36","17","0","56","45","19","1","50","36","6","0","63","55","12","0","66","61","15","0","53","39","5","0","71","68","10","0","62","56"
,"6","0","60","46","15","0","60","52","4","0","76","74","20","2","54","45","17","2","64","50","15","1","62","56","11","0","62","50","13","1","58","45","11","0","69","67","15","6","52","38","6","0","65","54","11","0","62","54","11","0","61","53","7","0","65","62","3","0","63","54","17","2","58","49","15","1","48","33","10","0","52","40","11","0","62","55","4","0","73","70","12","0","64","60","7","0","66","62","11","0","63","61","14","0","68","63","12","0","52","40","17","2","48","34","10","0","54","43","10","0","56","43","6","0","69","62","23","3","50","35","12","0","58","51","15","1","58","46","9","0","64","58",,,,,"3","0","66","63","19","6","52","36","18","0","49","35","15","0","53","47",,,,,"16","1","55","44","15","0","63","57","12","0","56","42","27","5","57","50","8","0","64","59","8","0","52","39","16","1","60","52","12","1","64","58","16","0","60","52","8","0","64","57","22","1","60","55","24","4","49","36","10","2","54","44","17","0","51","37","13","0","59","50","20","6","54","40","15","0","54","42","12","0","57","50","5","0","65","55","19","0","46","30","10","0","61","51","30","11","55","40","15","1","67","64","14","0","65","57","8","0","63","53","8","0","63","56","16","1","47","32","23","4","55","42","13","2","56","42","11","0","52","35","4","0","70","68",,,,,"11","0","54","39","14","0","59","53","8","0","59","46","18","0","59","54","12","1","59","47","11","0","59","49","7","0","65","55","21","3","68","62","16","0","59","52","12","0","60","55","12","0","51","34","7","0","67","65","14","0","58","48","20","4","56","46","9","0","63","58","21","0","50","36","9","0","67","65","14","1","61","50","7","0","61","55","15","0","55","45","5","0","71","66","17","0","49","38","20","1","53","37","18","0","51","42","9","2","60","52","7","0","71","68","14","0","54","38","4","0","72","68","10","0","62","58"
,"10","0","56","44","15","0","60","53","6","0","74","70","17","1","57","46","18","1","63","55","15","0","62","51","19","1","54","40","11","0","60","53","8","0","72","68","12","2","55","43","10","0","61","54","14","0","59","51","8","0","64","59","5","0","67","60","3","0","63","54","15","0","60","51","15","1","48","34","15","0","47","37","13","1","60","52","7","0","70","66","12","0","64","58","6","0","67","61","18","3","56","44","18","2","64","58","10","0","54","42","16","0","49","33","13","0","51","42","7","0","59","49","6","0","69","64","17","0","56","47","11","0","59","50","16","0","57","50","10","0","63","51",,,,,"4","0","65","57","14","0","57","46","12","0","55","50","10","0","58","43",,,,,"16","0","55","39","17","3","61","51","11","0","57","45","22","1","62","54","7","0","65","61","8","0","52","37","11","0","65","58","12","0","64","58","20","1","56","45","12","1","60","50","18","0","64","55","15","0","58","43","8","0","56","43","13","0","55","42","13","1","59","46","12","0","62","49","19","1","50","27","9","3","60","51","4","0","66","60","18","2","47","30","12","0","59","50","26","3","59","47","14","0","68","65","14","1","65","58","12","0","59","52","6","0","65","59","13","1","50","29","25","4","53","39","14","3","55","44","9","0","54","38","4","0","70","67",,,,,"9","0","56","46","14","1","59","53","7","1","60","51","14","1","63","54","11","0","60","51","9","0","61","52","7","0","65","59","21","0","68","62","18","3","57","51","15","0","57","46","16","1","47","32","8","0","66","59","9","0","63","59","27","2","49","37","9","0","63","58","24","3","47","30","11","0","65","59","11","0","64","60","10","0","58","47","17","2","53","39","7","0","69","63","19","1","47","34","18","0","55","42","22","4","47","28","7","0","62","53","12","0","66","59","11","0","57","47","3","0","73","70","11","0","61","53"
,"7","0","59","49","11","0","64","59","5","0","75","71","18","3","56","45","19","5","62","54","16","1","61","53","13","1","60","52","12","0","59","49","10","0","70","64","18","6","49","28","7","0","64","57","11","0","62","56","13","1","59","53","1","0","71","65","1","0","65","58","19","3","56","48","11","0","52","36","15","1","47","28","10","0","63","56","7","0","70","69","11","0","65","56","11","0","62","54","11","1","63","56","15","0","67","57","12","0","52","41","15","1","50","38","17","3","47","34","13","0","53","35","7","0","68","62","15","0","58","46","13","0","57","46","13","0","60","52","9","0","64","56",,,,,"1","0","68","65","13","0","58","45","13","0","54","43","10","0","58","45",,,,,"18","2","53","42","17","0","61","52","7","0","61","54","17","0","67","61","13","0","59","49","10","0","50","37","12","0","64","57","10","1","66","64","19","1","57","47","10","0","62","56","16","3","66","60","25","6","48","31","8","0","56","47","14","0","54","43","14","0","58","49","16","0","58","54","16","1","53","37","4","0","65","54","3","0","67","63","21","2","44","26","13","0","58","49","28","10","57","50","15","1","67","61","12","0","67","60","10","0","61","53","9","4","62","54","14","1","49","31","24","7","54","40","10","0","59","51","10","0","53","43","2","0","72","70",,,,,"10","0","55","45","9","0","64","56","9","0","58","45","13","0","64","56","10","0","61","52","11","1","59","50","5","0","67","64","26","3","63","53","14","0","61","55","11","0","61","52","15","0","48","26","5","0","69","65","11","0","61","51","23","6","53","44","8","0","64","58","19","0","52","39","10","0","66","57","16","1","59","49","9","0","59","49","19","0","51","35","5","0","71","68","21","4","45","29","14","0","59","47","17","0","52","40","9","0","60","50","12","0","66","61","13","0","55","45","3","0","73","71","13","3","59","50"
,"8","0","58","47","16","2","59","46","10","1","70","64","20","0","54","43","17","1","64","60","18","1","59","45","14","1","59","51","12","1","59","50","8","0","72","69","13","0","54","45","5","0","66","57","11","0","62","55","12","0","60","53","7","0","65","59","2","0","64","59","14","0","61","57","11","0","52","33","14","0","48","28","9","0","64","58","5","0","72","71","12","0","64","58","5","0","68","64","17","4","57","44","14","0","68","66","11","0","53","44","15","0","50","29","12","0","52","39","7","0","59","50","8","0","67","62","16","4","57","43","11","0","59","46","13","0","60","51","10","0","63","55",,,,,"4","0","65","62","16","1","55","41","12","0","55","47","11","2","57","44",,,,,"17","0","54","41","17","0","61","54","14","1","54","36","21","3","63","57","8","0","64","62","15","1","45","28","14","0","62","49","12","0","64","57","17","1","59","49","11","0","61","52","17","0","65","60","23","6","50","33","9","0","55","40","16","0","52","31","9","1","63","57","12","0","62","57","16","1","53","43","11","0","58","46","3","0","67","63","18","1","47","38","14","0","57","45","31","12","54","41","12","0","70","65","13","0","66","59","14","0","57","48","10","0","61","53","13","0","50","36","26","7","52","35","13","0","56","45","12","0","51","40","5","0","69","67",,,,,"18","6","47","33","10","0","63","55","7","0","60","52","15","3","62","55","9","0","62","57","12","0","58","49","6","0","66","58","21","8","68","61","19","2","56","42","13","0","59","50","11","0","52","43","8","0","66","61","7","0","65","57","24","0","52","37","6","0","66","62","23","1","48","25","8","0","68","65","14","0","61","49","8","0","60","52","17","0","53","37","7","0","69","62","18","7","48","27","17","1","56","46","20","1","49","29","8","0","61","56","8","0","70","65","16","0","52","37","4","0","72","65","8","0","64","52"
,"9","0","57","45","14","0","61","46","5","0","75","72","16","1","58","46","16","3","65","56","13","4","64","55","13","0","60","49","12","0","59","49","11","0","69","65","12","0","55","46","6","0","65","59","13","2","60","45","6","0","66","61","5","0","67","64","3","0","63","52","16","0","59","50","14","0","49","32","15","4","47","36","11","1","62","56","6","0","71","64","12","0","64","56","8","0","65","59","22","6","52","40","14","0","68","64","9","1","55","48","16","0","49","31","20","1","44","23","9","0","57","53","10","0","65","62","21","4","52","38","12","1","58","51","10","0","63","56","10","0","63","52",,,,,"4","0","65","54","18","0","53","42","12","0","55","42","9","0","59","48",,,,,"18","3","53","42","14","0","64","58","10","0","58","46","22","3","62","53","10","0","62","54","9","0","51","33","13","1","63","58","15","0","61","54","23","7","53","32","8","0","64","57","19","3","63","53","21","2","52","42","7","0","57","48","12","0","56","43","12","0","60","51","21","4","53","41","17","2","52","39","8","0","61","53","3","0","67","64","19","4","46","30","15","1","56","45","22","4","63","57","12","0","70","67","14","2","65","59","11","0","60","46","9","0","62","52","15","0","48","36","26","2","52","39","12","1","57","44","13","0","50","37","3","0","71","67",,,,,"14","0","51","36","14","2","59","52","5","0","62","55","14","1","63","54","12","0","59","54","12","0","58","51","6","0","66","61","26","7","63","54","14","0","61","55","9","0","63","53","13","0","50","29","9","0","65","60","10","0","62","56","23","7","53","38","9","0","63","58","16","0","55","42","10","0","66","60","12","1","63","55","8","0","60","52","13","0","57","46","10","0","66","60","19","1","47","31","18","0","55","46","16","0","53","42","6","0","63","55","14","0","64","58","10","1","58","50","4","0","72","68","10","0","62","51"
,"6","0","60","54","15","0","60","52","7","0","73","73","21","1","53","42","15","1","66","57","15","1","62","50","13","0","60","50","10","0","61","49","12","3","68","61","14","0","53","45","4","0","67","65","12","0","61","49","6","0","66","58","4","0","68","66","3","0","63","56","16","1","59","51","14","1","49","35","13","0","49","37","12","0","61","49","10","1","67","62","11","1","65","56","6","0","67","58","16","2","58","47","10","0","72","70","13","0","51","36","15","1","50","39","10","0","54","39","10","0","56","41","7","0","68","65","18","0","55","44","11","0","59","49","15","2","58","48","15","0","58","50",,,,,"2","0","67","60","18","1","53","39","10","0","57","49","10","0","58","46",,,,,"16","2","55","45","16","0","62","56","13","0","55","43","22","2","62","57","9","0","63","56","14","0","46","32","13","1","63","51","13","0","63","53","23","1","53","41","7","0","65","63","18","0","64","55","28","7","45","32","10","0","54","48","10","0","58","47","11","0","61","50","20","4","54","48","21","1","48","30","8","0","61","52","6","0","64","60","20","1","45","31","11","0","60","52","35","13","50","39","13","0","69","64","11","0","68","64","15","1","56","45","6","0","65","56","13","0","50","38","24","1","54","40","12","0","57","48","13","0","50","33","5","0","69","67",,,,,"15","4","50","33","11","1","62","50","12","0","55","43","13","0","64","60","9","0","62","53","10","0","60","47","4","0","68","62","21","1","68","63","14","0","61","49","13","0","59","53","11","0","52","40","8","0","66","62","10","0","62","53","21","3","55","48","10","0","62","52","18","0","53","35","14","0","62","55","7","0","68","62","10","0","58","50","22","3","48","33","3","0","73","68","16","1","50","39","15","0","58","48","18","1","51","34","9","0","60","51","13","0","65","60","16","3","52","38","3","0","73","71","9","0","63","54"
,"9","0","57","44","12","4","63","54","9","0","71","67","21","4","53","41","17","0","64","59","15","0","62","56","12","0","61","51","11","0","60","47","10","0","70","64","15","0","52","43","7","0","64","59","11","0","62","54","7","0","65","57","12","0","60","51","5","0","61","49","16","0","59","50","12","0","51","40","13","0","49","33","14","1","59","54","12","1","65","59","10","1","66","60","10","0","63","59","18","0","56","42","16","1","66","57","9","0","55","45","15","0","50","31","17","4","47","33","11","0","55","46","6","0","69","64","20","4","53","40","12","0","58","47","18","0","55","40","8","0","65","58",,,,,"3","0","66","61","14","0","57","41","12","0","55","43","10","0","58","49",,,,,"10","0","61","55","15","0","63","56","10","0","58","46","26","8","58","47","8","0","64","53","18","1","42","24","13","0","63","58","14","0","62","56","16","3","60","53","10","2","62","53","19","5","63","54","17","1","56","40","9","0","55","43","14","0","54","44","11","0","61","55","18","2","56","45","19","3","50","35","9","0","60","53","3","0","67","60","15","1","50","38","12","1","59","52","30","7","55","43","17","0","65","61","12","0","67","62","15","0","56","44","7","0","64","54","16","2","47","35","28","9","50","28","13","1","56","43","14","0","49","34","4","0","70","68",,,,,"10","0","55","46","11","0","62","56","9","0","58","50","14","0","63","57","12","0","59","47","13","0","57","44","8","0","64","58","16","4","73","67","15","1","60","47","12","0","60","55","12","1","51","35","8","0","66","62","12","1","60","53","24","1","52","36","9","0","63","56","18","3","53","41","14","0","62","53","14","0","61","54","10","0","58","48","27","5","43","24","6","0","70","69","16","2","50","36","16","1","57","47","19","4","50","41","6","0","63","60","11","0","67","60","12","1","56","44","2","0","74","65","12","0","60","48"
,"6","0","60","50","13","0","62","55","6","0","74","72","22","1","52","33","21","0","60","49","11","0","66","59","16","1","57","47","15","0","56","41","10","0","70","63","13","0","54","43","8","0","63","55","9","0","64","53","8","0","64","57","8","0","64","58","1","0","65","58","17","0","58","45","14","0","49","35","12","0","50","35","9","0","64","57","6","0","71","68","13","2","63","56","6","0","67","65","17","1","57","47","13","1","69","68","9","0","55","44","17","1","48","31","19","5","45","24","7","0","59","51","9","2","66","62","22","5","51","38","11","0","59","50","14","0","59","47","12","4","61","54",,,,,"5","0","64","57","16","0","55","43","12","0","55","42","12","2","56","46",,,,,"20","4","51","33","16","1","62","52","13","0","55","47","23","0","61","54","7","0","65","58","14","2","46","29","21","2","55","43","10","0","66","59","21","3","55","40","12","1","60","50","11","0","71","65","25","9","48","34","5","0","59","48","17","0","51","37","10","0","62","51","15","0","59","50","17","0","52","42","13","0","56","49","5","0","65","56","19","3","46","22","10","0","61","59","27","9","58","49","16","3","66","60","17","1","62","58","18","1","53","40","6","0","65","58","14","0","49","32","18","2","60","49","14","0","55","44","12","0","51","31","4","0","70","64",,,,,"11","1","54","42","14","0","59","49","11","0","56","44","17","0","60","52","12","0","59","45","7","0","63","57","8","0","64","56","24","4","65","57","19","0","56","47","10","0","62","56","19","0","44","22","7","0","67","65","12","0","60","50","25","6","51","37","7","0","65","59","24","2","47","27","11","1","65","56","15","3","60","47","9","0","59","51","17","0","53","40","8","0","68","65","18","0","48","40","15","2","58","45","16","0","53","36","8","0","61","52","7","0","71","65","12","0","56","45","6","0","70","65","12","0","60","54"
,"9","0","57","48","9","0","66","59","6","0","74","74","24","2","50","30","18","1","63","59","13","0","64","57","10","0","63","57","13","0","58","49","9","0","71","66","15","1","52","44","6","0","65","59","8","0","65","58","12","0","60","50","4","0","68","61","3","0","63","55","17","0","58","47","9","0","54","41","11","0","51","35","9","0","64","59","10","0","67","63","6","0","70","69","11","1","62","57","14","0","60","50","16","1","66","61","11","0","53","43","15","0","50","42","16","3","48","38","8","0","58","46","9","0","66","61","20","2","53","41","13","0","57","46","15","0","58","47","16","3","57","48",,,,,"3","0","66","62","17","0","54","42","12","0","55","40","11","0","57","46",,,,,"14","1","57","44","23","3","55","40","9","0","59","47","24","3","60","52","8","0","64","61","17","1","43","26","15","0","61","52","10","2","66","59","20","1","56","45","10","0","62","61","21","5","61","56","23","2","50","34","8","0","56","44","14","0","54","40","11","0","61","56","16","0","58","51","20","6","49","35","9","0","60","54","4","0","66","58","19","1","46","28","13","0","58","49","26","3","59","52","12","0","70","66","9","0","70","70","17","0","54","39","8","0","63","55","16","1","47","31","20","4","58","48","14","0","55","43","9","0","54","39","5","0","69","65",,,,,"7","0","58","47","11","0","62","57","6","0","61","55","11","0","66","62","8","0","63","55","14","0","56","46","5","0","67","62","22","1","67","57","16","0","59","52","13","0","59","53","17","3","46","28","7","0","67","62","8","0","64","57","26","2","50","36","7","0","65","59","19","1","52","40","14","0","62","51","14","0","61","55","8","0","60","50","24","7","46","35","11","0","65","61","17","0","49","32","20","0","53","40","22","2","47","33","8","0","61","54","5","0","73","69","14","0","54","42","3","0","73","68","11","0","61","49"
,"6","0","60","49","12","0","63","52","10","0","70","65","18","5","56","43","18","2","63","59","17","3","60","48","13","0","60","48","10","1","61","54","8","0","72","70","13","0","54","47","6","0","65","58","11","0","62","56","10","0","62","55","6","0","66","57","4","0","62","53","17","1","58","45","11","0","52","37","15","0","47","33","9","0","64","59","11","0","66","57","9","0","67","60","10","0","63","56","16","0","58","47","12","0","70","67","12","0","52","38","14","0","51","41","9","0","55","44","8","0","58","45","6","0","69","65","23","2","50","31","12","0","58","49","14","0","59","48","16","0","57","46",,,,,"6","0","63","58","15","0","56","44","7","0","60","50","14","3","54","42",,,,,"13","0","58","48","19","3","59","52","7","0","61","50","18","1","66","61","12","0","60","48","11","0","49","32","18","1","58","48","11","0","65","60","18","0","58","53","8","0","64","54","18","0","64","60","19","3","54","36","13","0","51","36","12","0","56","42","8","0","64","57","17","1","57","47","14","3","55","45","10","0","59","48","6","0","64","60","19","1","46","32","16","0","55","48","30","15","55","48","20","4","62","55","12","0","67","59","14","0","57","47","11","2","60","52","13","0","50","35","26","1","52","38","11","0","58","50","10","0","53","39","5","0","69","64",,,,,"14","4","51","38","14","1","59","55","8","0","59","49","13","0","64","55","11","0","60","46","10","0","60","55","6","0","66","59","18","0","71","68","17","2","58","46","10","0","62","55","15","1","48","37","9","3","65","60","14","0","58","48","24","3","52","37","7","0","65","55","20","2","51","41","16","0","60","53","14","0","61","51","9","0","59","48","12","0","58","48","11","0","65","56","18","2","48","35","17","1","56","38","17","0","52","41","9","0","60","55","13","0","65","63","15","0","53","40","5","0","71","66","11","0","61","53"
,"8","0","58","44","10","0","65","57","8","0","72","67","15","2","59","53","16","0","65","60","16","4","61","47","19","0","54","40","9","0","62","54","11","0","69","65","13","0","54","42","3","0","68","61","12","0","61","50","9","0","63","57","7","0","65","58","3","0","63","53","18","3","57","48","18","0","45","36","14","0","48","32","9","0","64","59","12","0","65","57","9","0","67","63","11","0","62","55","21","5","53","43","12","0","70","64","11","2","53","41","20","1","45","26","17","0","47","29","10","0","56","47","9","0","66","62","19","2","54","40","13","0","57","45","15","0","58","48","14","0","59","48",,,,,"4","0","65","58","20","0","51","40","14","0","53","39","13","0","55","44",,,,,"19","1","52","37","18","3","60","53","19","2","49","36","24","6","60","50","11","0","61","56","12","0","48","36","18","1","58","51","13","0","63","54","22","4","54","44","5","0","67","62","16","0","66","61","21","3","52","39","8","0","56","46","13","0","55","44","13","1","59","47","13","1","61","55","15","3","54","39","6","0","63","55","2","0","68","61","19","7","46","24","13","1","58","50","30","8","55","46","18","0","64","54","12","1","67","62","18","2","53","37","7","0","64","57","13","0","50","35","23","1","55","44","15","4","54","43","12","0","51","38","4","0","70","68",,,,,"8","0","57","48","13","1","60","52","8","0","59","52","14","2","63","55","11","1","60","51","15","0","55","45","5","0","67","62","19","1","70","66","17","0","58","48","10","0","62","52","17","1","46","31","14","2","60","56","13","0","59","44","28","7","48","35","13","0","59","48","17","0","54","46","14","1","62","54","12","0","63","55","12","0","56","47","20","4","50","32","9","0","67","62","13","0","53","45","17","1","56","47","19","1","50","39","7","0","62","55","9","0","69","67","16","1","52","42","2","0","74","73","10","0","62","54"
,"8","0","58","47","15","0","60","48","6","0","74","73","24","7","50","36","16","0","65","59","18","1","59","49","9","0","64","54","12","0","59","52","11","0","69","67","16","4","51","37","6","0","65","61","14","0","59","47","13","1","59","52","8","0","64","57","4","0","62","53","19","1","56","48","15","1","48","33","10","0","52","35","11","0","62","55","10","0","67","64","10","0","66","59","10","0","63","58","17","0","57","49","15","0","67","60","11","0","53","38","15","0","50","33","18","6","46","32","10","0","56","48","8","0","67","60","17","0","56","45","10","0","60","54","12","0","61","55","10","0","63","52",,,,,"3","0","66","65","11","0","60","49","10","0","57","47","12","0","56","46",,,,,"20","8","51","37","19","0","59","53","12","0","56","46","22","5","62","53","10","0","62","53","16","4","44","25","20","1","56","50","12","0","64","55","22","2","54","37","10","0","62","56","16","1","66","59","24","3","49","32","11","0","53","40","17","0","51","34","14","0","58","44","15","0","59","51","15","0","54","42","7","0","62","52","3","0","67","61","18","3","47","32","12","4","59","46","30","17","55","44","18","0","64","60","9","0","70","60","16","0","55","42","8","0","63","54","17","0","46","22","21","2","57","48","13","1","56","47","9","0","54","45","5","0","69","67",,,,,"18","2","47","34","12","4","61","55","10","0","57","49","17","0","60","51","13","1","58","47","12","0","58","45","10","0","62","52","17","0","72","69","16","0","59","53","8","0","64","53","13","1","50","35","11","0","63","55","10","0","62","57","21","2","55","44","6","0","66","63","21","3","50","32","12","0","64","58","11","0","64","58","9","0","59","45","25","3","45","27","6","0","70","65","19","0","47","27","19","2","54","42","18","3","51","38","8","0","61","51","11","0","67","58","12","1","56","46","4","0","72","71","10","0","62","52"
,"8","0","58","47","11","0","64","59","8","0","72","69","24","4","50","32","18","7","63","57","20","0","57","46","10","1","63","57","8","0","63","57","11","0","69","65","13","0","54","39","7","0","64","59","12","0","61","55","8","0","64","59","7","0","65","60","1","0","65","58","16","0","59","47","10","0","53","40","15","1","47","28","14","1","59","51","9","0","68","62","7","0","69","66","15","1","58","51","17","1","57","47","17","0","65","62","12","0","52","40","16","0","49","24","17","1","47","30","10","0","56","44","8","0","67","62","21","2","52","38","12","0","58","45","16","0","57","46","11","0","62","51",,,,,"7","0","62","54","12","0","59","45","13","0","54","43","10","0","58","51",,,,,"15","0","56","48","14","1","64","58","14","1","54","42","16","0","68","61","7","0","65","56","13","2","47","28","15","0","61","53","10","0","66","58","18","6","58","51","10","0","62","53","16","0","66","64","24","2","49","30","6","0","58","48","15","0","53","36","11","0","61","51","15","0","59","54","18","3","51","35","8","0","61","53","5","0","65","55","19","3","46","31","12","0","59","48","33","12","52","36","15","0","67","62","11","0","68","66","19","0","52","40","12","1","59","47","15","0","48","32","26","3","52","38","12","0","57","42","13","2","50","34","5","0","69","66",,,,,"10","0","55","42","13","3","60","52","6","0","61","54","15","0","62","57","13","0","58","50","11","0","59","51","7","0","65","61","22","8","67","64","16","0","59","47","10","0","62","53","13","0","50","32","14","1","60","48","8","0","64","57","22","0","54","39","7","0","65","61","17","1","54","37","7","0","69","67","13","1","62","59","8","0","60","50","21","8","49","32","6","0","70","70","17","0","49","36","15","0","58","44","19","1","50","37","7","0","62","54","11","0","67","60","10","0","58","48","5","0","71","66","8","0","64","55"
,"8","0","58","43","17","1","58","48","8","0","72","67","16","0","58","50","20","2","61","49","14","3","63","54","17","2","56","48","8","0","63","56","9","0","71","66","17","1","50","33","4","0","67","58","11","0","62","54","8","0","64","55","6","0","66","60","2","0","64","58","15","0","60","50","10","0","53","42","18","0","44","20","14","0","59","52","8","0","69","63","8","0","68","61","4","0","69","62","15","1","59","49","17","0","65","59","11","0","53","38","18","0","47","31","13","2","51","39","9","0","57","46","7","0","68","62","23","3","50","36","12","0","58","45","13","0","60","52","13","3","60","55",,,,,"2","0","67","61","14","0","57","47","12","0","55","44","10","0","58","50",,,,,"17","0","54","41","18","3","60","53","15","0","53","40","22","5","62","56","10","0","62","51","8","0","52","38","13","0","63","53","10","0","66","60","22","0","54","41","9","0","63","58","13","0","69","64","21","6","52","38","16","1","48","30","15","0","53","40","12","0","60","51","19","1","55","45","19","5","50","37","10","0","59","52","4","0","66","63","17","0","48","30","15","1","56","41","32","11","53","40","16","0","66","61","16","0","63","53","11","0","60","52","8","0","63","53","14","0","49","33","22","2","56","44","9","0","60","54","11","2","52","41","6","0","68","66",,,,,"11","0","54","41","11","1","62","57","7","0","60","49","18","2","59","48","11","0","60","57","13","0","57","49","8","0","64","59","22","3","67","63","14","1","61","48","10","0","62","50","16","0","47","31","5","0","69","66","10","0","62","52","26","4","50","38","9","0","63","54","19","1","52","42","12","0","64","54","15","0","60","50","6","0","62","52","18","2","52","35","2","0","74","72","19","4","47","33","21","0","52","37","13","0","56","43","6","0","63","50","12","0","66","58","16","3","52","36","3","0","73","70","12","0","60","50"
